type,A,B,C,D,a,b,c,d,e
14,270.000327,214.661195,290.6769562,235.3384781,40.33692947,108.6555226,40.33692947,80.67385894,80.67385894
14,270.000327,214.661195,290.6769562,235.3384781,31.6303735,85.20268665,31.6303735,63.260747,63.260747
14,270.000327,214.661195,290.6769562,235.3384781,43.79644388,117.974411,43.79644388,87.59288775,87.59288775
14,270.000327,214.661195,290.6769562,235.3384781,45.92036374,123.6956106,45.92036374,91.84072748,91.84072748
14,270.000327,214.661195,290.6769562,235.3384781,41.41627752,111.5629607,41.41627752,82.83255504,82.83255504
14,270.000327,214.661195,290.6769562,235.3384781,24.23324555,65.27705489,24.23324555,48.4664911,48.4664911
14,270.000327,214.661195,290.6769562,235.3384781,24.52382412,66.05978591,24.52382412,49.04764823,49.04764823
14,270.000327,214.661195,290.6769562,235.3384781,31.56367572,85.02302294,31.56367572,63.12735143,63.12735143
14,270.000327,214.661195,290.6769562,235.3384781,37.06087973,99.83083262,37.06087973,74.12175946,74.12175946
14,270.000327,214.661195,290.6769562,235.3384781,22.82954546,61.49591019,22.82954546,45.65909092,45.65909092
14,270.000327,214.661195,290.6769562,235.3384781,22.52581524,60.67775258,22.52581524,45.05163047,45.05163047
14,270.000327,214.661195,290.6769562,235.3384781,41.97959852,113.0803776,41.97959852,83.95919705,83.95919705
14,270.000327,214.661195,290.6769562,235.3384781,21.97821552,59.20268409,21.97821552,43.95643103,43.95643103
14,270.000327,214.661195,290.6769562,235.3384781,23.8063854,64.12722238,23.8063854,47.6127708,47.6127708
14,270.000327,214.661195,290.6769562,235.3384781,50.51929599,136.083747,50.51929599,101.038592,101.038592
14,270.000327,214.661195,290.6769562,235.3384781,31.14812866,83.90366449,31.14812866,62.29625732,62.29625732
14,270.000327,214.661195,290.6769562,235.3384781,18.90981678,50.9373433,18.90981678,37.81963356,37.81963356
14,270.000327,214.661195,290.6769562,235.3384781,41.95493803,113.0139497,41.95493803,83.90987606,83.90987606
14,270.000327,214.661195,290.6769562,235.3384781,51.89905766,139.8004089,51.89905766,103.7981153,103.7981153
14,270.000327,214.661195,290.6769562,235.3384781,25.97231543,69.96158466,25.97231543,51.94463087,51.94463087
14,270.000327,214.661195,290.6769562,235.3384781,50.59222514,136.2801962,50.59222514,101.1844503,101.1844503
14,270.000327,214.661195,290.6769562,235.3384781,23.19837358,62.48942192,23.19837358,46.39674716,46.39674716
14,270.000327,214.661195,290.6769562,235.3384781,28.17984222,75.90799606,28.17984222,56.35968445,56.35968445
14,270.000327,214.661195,290.6769562,235.3384781,18.71194911,50.40434747,18.71194911,37.42389822,37.42389822
14,270.000327,214.661195,290.6769562,235.3384781,27.65160008,74.48507103,27.65160008,55.30320016,55.30320016
14,270.000327,214.661195,290.6769562,235.3384781,45.23873802,121.8595165,45.23873802,90.47747604,90.47747604
14,270.000327,214.661195,290.6769562,235.3384781,20.74384555,55.87766368,20.74384555,41.48769111,41.48769111
14,270.000327,214.661195,290.6769562,235.3384781,49.72569214,133.9460176,49.72569214,99.45138427,99.45138427
14,270.000327,214.661195,290.6769562,235.3384781,40.15094538,108.1545375,40.15094538,80.30189076,80.30189076
14,270.000327,214.661195,290.6769562,235.3384781,42.0152291,113.1763556,42.0152291,84.03045821,84.03045821
14,270.000327,214.661195,290.6769562,235.3384781,39.34257552,105.9770329,39.34257552,78.68515104,78.68515104
14,270.000327,214.661195,290.6769562,235.3384781,28.00539135,75.43807803,28.00539135,56.01078271,56.01078271
14,270.000327,214.661195,290.6769562,235.3384781,19.68653156,53.02957866,19.68653156,39.37306311,39.37306311
14,270.000327,214.661195,290.6769562,235.3384781,34.04133108,91.69707924,34.04133108,68.08266216,68.08266216
14,270.000327,214.661195,290.6769562,235.3384781,39.06425196,105.2273132,39.06425196,78.12850391,78.12850391
14,270.000327,214.661195,290.6769562,235.3384781,22.07564641,59.46513352,22.07564641,44.15129282,44.15129282
14,270.000327,214.661195,290.6769562,235.3384781,19.75069855,53.20242518,19.75069855,39.50139709,39.50139709
14,270.000327,214.661195,290.6769562,235.3384781,51.42908064,138.5344325,51.42908064,102.8581613,102.8581613
14,270.000327,214.661195,290.6769562,235.3384781,21.38283377,57.59890523,21.38283377,42.76566754,42.76566754
14,270.000327,214.661195,290.6769562,235.3384781,37.42173236,100.8028608,37.42173236,74.84346472,74.84346472
14,270.000327,214.661195,290.6769562,235.3384781,42.23300311,113.7629731,42.23300311,84.46600621,84.46600621
15,270.000327,214.661195,290.6769562,235.3384781,36.54801534,98.44933063,36.54801534,73.09603068,73.09603068
15,150,60,135,105,40,80,40,77.2740661,40
15,150,60,135,105,25.10928144,50.21856289,25.10928144,48.50740685,25.10928144
15,150,60,135,105,26.27768926,52.55537852,26.27768926,50.76459743,26.27768926
15,150,60,135,105,25.91304313,51.82608625,25.91304313,50.06015519,25.91304313
15,150,60,135,105,44.89681901,89.79363802,44.89681901,86.733994,44.89681901
15,150,60,135,105,35.13044315,70.2608863,35.13044315,67.86680466,35.13044315
15,150,60,135,105,55.68493829,111.3698766,55.68493829,107.5750401,55.68493829
15,150,60,135,105,25.35268183,50.70536366,25.35268183,48.97762029,25.35268183
15,150,60,135,105,28.31721687,56.63443375,28.31721687,54.70466222,28.31721687
15,150,60,135,105,30.06759781,60.13519561,30.06759781,58.08613851,30.06759781
15,150,60,135,105,42.36836591,84.73673181,42.36836591,81.84939769,42.36836591
15,150,60,135,105,50.7328924,101.4657848,50.7328924,98.00842203,50.7328924
15,150,60,135,105,36.10722122,72.21444244,36.10722122,69.75379499,36.10722122
15,150,60,135,105,31.30723456,62.61446911,31.30723456,60.48093281,31.30723456
15,150,60,135,105,22.6558914,45.31178279,22.6558914,43.76782124,22.6558914
15,150,60,135,105,36.26634265,72.53268529,36.26634265,70.06119397,36.26634265
15,150,60,135,105,55.55257545,111.1051509,55.55257545,107.3193347,55.55257545
15,150,60,135,105,54.89224937,109.7844987,54.89224937,106.0436827,54.89224937
15,150,60,135,105,23.98799271,47.97598542,23.98799271,46.34124336,23.98799271
15,150,60,135,105,57.01425028,114.0285006,57.01425028,110.1430736,57.01425028
15,150,60,135,105,55.97911636,111.9582327,55.97911636,108.1433484,55.97911636
15,150,60,135,105,47.48696311,94.97392623,47.48696311,91.73776817,47.48696311
15,150,60,135,105,58.72229644,117.4445929,58.72229644,113.4427654,58.72229644
15,150,60,135,105,31.02560316,62.05120632,31.02560316,59.93686274,31.02560316
15,150,60,135,105,55.46945635,110.9389127,55.46945635,107.1587609,55.46945635
15,150,60,135,105,47.93719233,95.87438465,47.93719233,92.60754422,47.93719233
15,150,60,135,105,55.99670354,111.9934071,55.99670354,108.1773243,55.99670354
15,150,60,135,105,50.40459017,100.8091803,50.40459017,97.37419082,50.40459017
15,150,60,135,105,23.42060647,46.84121294,23.42060647,45.24513732,23.42060647
15,150,60,135,105,50.63935791,101.2787158,50.63935791,97.82772727,50.63935791
15,150,60,135,105,45.64435628,91.28871257,45.64435628,88.17812512,45.64435628
15,150,60,135,105,49.46102925,98.92205849,49.46102925,95.55137109,49.46102925
15,150,60,135,105,44.28795972,88.57591944,44.28795972,85.55776818,44.28795972
15,150,60,135,105,30.04156181,60.08312362,30.04156181,58.03584083,30.04156181
15,150,60,135,105,22.04411377,44.08822755,22.04411377,42.58595762,22.04411377
15,150,60,135,105,39.6631639,79.32632781,39.6631639,76.62334873,39.6631639
15,150,60,135,105,49.00420769,98.00841538,49.00420769,94.66885961,49.00420769
15,150,60,135,105,51.3056598,102.6113196,51.3056598,99.11492367,51.3056598
15,150,60,135,105,48.71864085,97.4372817,48.71864085,94.11718684,48.71864085
15,150,60,135,105,41.22925631,82.45851262,41.22925631,79.64880694,41.22925631
15,150,60,135,105,56.27161902,112.543238,56.27161902,108.7084202,56.27161902
15,150,60,135,105,31.09196929,62.18393858,31.09196929,60.06507225,31.09196929
15,150,60,135,105,33.55319625,67.10639249,33.55319625,64.81979762,33.55319625
15,150,60,135,105,22.07892124,44.15784249,22.07892124,42.65320049,22.07892124
15,150,60,135,105,43.06937567,86.13875134,43.06937567,83.20364456,43.06937567
15,150,60,135,105,38.80907401,77.61814802,38.80907401,74.97337377,38.80907401
15,150,60,135,105,43.78988485,87.5797697,43.78988485,84.59556141,43.78988485
15,150,60,135,105,31.97895621,63.95791242,31.97895621,61.7785994,31.97895621
15,150,60,135,105,54.98943284,109.9788657,54.98943284,106.2314267,54.98943284
15,150,60,135,105,29.49435528,58.98871057,29.49435528,56.978719,29.49435528
15,150,60,135,105,20.45295318,40.90590635,20.45295318,39.5120714,20.45295318
15,150,60,135,105,56.50935721,113.0187144,56.50935721,109.1676951,56.50935721
15,150,60,135,105,25.42282485,50.84564971,25.42282485,49.11312621,25.42282485
15,150,60,135,105,43.15822432,86.31644865,43.15822432,83.37528698,43.15822432
15,150,60,135,105,21.65614606,43.31229213,21.65614606,41.83646156,21.65614606
15,150,60,135,105,30.90655657,61.81311313,30.90655657,59.70688238,30.90655657
15,150,60,135,105,42.44161739,84.88323479,42.44161739,81.9909087,42.44161739
15,150,60,135,105,32.15754243,64.31508487,32.15754243,62.1236015,32.15754243
15,150,60,135,105,20.8483834,41.6967668,20.8483834,40.27598392,20.8483834
15,150,60,135,105,23.27716775,46.55433551,23.27716775,44.96803499,23.27716775
15,150,60,135,105,58.8166036,117.6332072,58.8166036,113.6249529,58.8166036
15,150,60,135,105,20.31381422,40.62762844,20.31381422,39.24327557,20.31381422
15,150,60,135,105,35.45401149,70.90802298,35.45401149,68.49189069,35.45401149
15,150,60,135,105,47.24484058,94.48968116,47.24484058,91.27002335,47.24484058
15,150,60,135,105,54.36960926,108.7392185,54.36960926,105.0340195,54.36960926
15,150,60,135,105,42.11379592,84.22759185,42.11379592,81.35760625,42.11379592
15,150,60,135,105,36.18919591,72.37839182,36.18919591,69.91215792,36.18919591
15,150,60,135,105,57.87003209,115.7400642,57.87003209,111.7963171,57.87003209
15,150,60,135,105,33.04938621,66.09877242,33.04938621,63.84651136,33.04938621
15,150,60,135,105,40.78002772,81.56005545,40.78002772,78.78096395,40.78002772
15,150,60,135,105,37.51741434,75.03482869,37.51741434,72.4780789,37.51741434
15,150,60,135,105,49.44558375,98.89116751,49.44558375,95.52153269,49.44558375
15,150,60,135,105,20.79253694,41.58507387,20.79253694,40.16809684,20.79253694
15,150,60,135,105,25.1493302,50.2986604,25.1493302,48.58477511,25.1493302
15,150,60,135,105,56.14325581,112.2865116,56.14325581,108.4604415,56.14325581
15,150,60,135,105,24.51404038,49.02808076,24.51404038,47.35748942,24.51404038
15,150,60,135,105,24.56294448,49.12588895,24.56294448,47.45196488,24.56294448
15,150,60,135,105,55.93485214,111.8697043,55.93485214,108.0578365,55.93485214
15,150,60,135,105,58.50803093,117.0160619,58.50803093,113.0288362,58.50803093
15,150,60,135,105,35.27971845,70.55943689,35.27971845,68.15518238,35.27971845
15,150,60,135,105,49.2192278,98.4384556,49.2192278,95.08424657,49.2192278
15,150,60,135,105,21.18291584,42.36583169,21.18291584,40.92225098,21.18291584
15,150,60,135,105,36.25393922,72.50787844,36.25393922,70.03723239,36.25393922
15,150,60,135,105,35.8268239,71.6536478,35.8268239,69.21210895,35.8268239
15,150,60,135,105,50.23432265,100.4686453,50.23432265,97.04525923,50.23432265
15,150,60,135,105,59.23528493,118.4705699,59.23528493,114.4337831,59.23528493
15,150,60,135,105,56.77394787,113.5478957,56.77394787,109.678845,56.77394787
15,150,60,135,105,35.74281915,71.4856383,35.74281915,69.04982424,35.74281915
15,150,60,135,105,58.08692558,116.1738512,58.08692558,112.2153232,58.08692558
15,150,60,135,105,51.84990924,103.6998185,51.84990924,100.1663328,51.84990924
15,150,60,135,105,29.2544543,58.5089086,29.2544543,56.51526588,29.2544543
15,150,60,135,105,52.37297206,104.7459441,52.37297206,101.1768126,52.37297206
15,150,60,135,105,50.77716305,101.5543261,50.77716305,98.09394636,50.77716305
15,150,60,135,105,33.23905285,66.4781057,33.23905285,64.21291918,33.23905285
15,150,60,135,105,23.0771259,46.15425181,23.0771259,44.58158381,23.0771259
15,150,60,135,105,58.44130012,116.8826002,58.44130012,112.8999222,58.44130012
15,150,60,135,105,36.1224779,72.2449558,36.1224779,69.78326863,36.1224779
15,150,60,135,105,20.94428277,41.88856554,20.94428277,40.46124729,20.94428277
15,150,60,135,105,58.96426024,117.9285205,58.96426024,113.9102036,58.96426024
16,150,60,135,105,22.88489532,45.76979063,22.88489532,44.21022284,22.88489532
16,150,60,135,105,22.88489532,45.76979063,22.88489532,44.21022284,22.88489532
